"Meter Timeswitch Class Id","Effective From Settlement Date {MTC}","Market Participant Id","Effective From Settlement Date {MTCPA}","Standard Settlement Configuration Id","Effective From Settlement Date {VMTCSC}","Line Loss Factor Class Id","Effective From Settlement Date {VMTCLSC}","Effective To Settlement Date {VMTCLSC}"
"2","01/04/1996","MIDE","01/04/1996","0205","01/04/1996","7","16/02/2001",""
"2","01/04/1996","MIDE","01/04/1996","0205","01/04/1996","53","01/04/1996","31/03/2004"
"2","01/04/1996","MIDE","01/04/1996","0205","01/04/1996","107","16/02/2001",""
"2","01/04/1996","MIDE","01/04/1996","0206","01/04/1996","4","16/02/2001",""
"2","01/04/1996","MIDE","01/04/1996","0206","01/04/1996","6","01/04/1996",""
"2","01/04/1996","MIDE","01/04/1996","0206","01/04/1996","7","16/02/2001",""
"2","01/04/1996","MIDE","01/04/1996","0206","01/04/1996","53","01/04/1996","31/03/2004"
"2","01/04/1996","MIDE","01/04/1996","0206","01/04/1996","107","16/02/2001",""
"2","01/04/1996","MIDE","01/04/1996","0207","01/04/1996","4","16/02/2001",""
"2","01/04/1996","MIDE","01/04/1996","0207","01/04/1996","6","01/04/1996",""
"2","01/04/1996","MIDE","01/04/1996","0207","01/04/1996","7","16/02/2001",""
"2","01/04/1996","MIDE","01/04/1996","0207","01/04/1996","53","01/04/1996","31/03/2004"
"2","01/04/1996","MIDE","01/04/1996","0207","01/04/1996","107","16/02/2001",""
"2","01/04/1996","MIDE","01/04/1996","0208","01/04/1996","4","16/02/2001",""
"2","01/04/1996","MIDE","01/04/1996","0208","01/04/1996","6","01/04/1996",""
"2","01/04/1996","MIDE","01/04/1996","0208","01/04/1996","7","16/02/2001",""
"2","01/04/1996","MIDE","01/04/1996","0208","01/04/1996","53","01/04/1996","31/03/2004"
"2","01/04/1996","MIDE","01/04/1996","0208","01/04/1996","107","16/02/2001",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","300","01/04/1996",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","301","30/09/2007",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","320","01/04/1996",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","321","01/04/1996","31/03/2001"
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","322","01/04/1996",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","323","24/12/1998",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","324","30/09/2007",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","480","01/04/2005",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","481","01/04/2005",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","482","01/04/2005",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","483","01/04/2005",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","488","01/04/2005",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","489","01/04/2005",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","490","01/04/2005",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","491","01/04/2005",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","500","01/04/1996",""
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","501","01/04/1996","05/06/2000"
"2","01/04/1996","SEEB","01/04/1996","0393","01/04/1996","502","01/04/1996",""
"2","01/04/1996","SOUT","01/04/1996","0006","01/04/1996","116","01/04/1996",""
"2","01/04/1996","SOUT","01/04/1996","0006","01/04/1996","122","01/04/1996",""
"2","01/04/1996","SPOW","01/04/1996","0721","01/04/1996","119","01/04/1996",""
"2","01/04/1996","SWEB","01/04/1996","0017","01/04/1996","30","12/01/2001",""
"2","01/04/1996","SWEB","01/04/1996","0017","01/04/1996","210","12/01/2001",""
"2","01/04/1996","SWEB","01/04/1996","0017","01/04/1996","440","01/04/1996",""
"2","01/04/1996","SWEB","01/04/1996","0017","01/04/1996","445","01/04/1996",""
"2","01/04/1996","YELG","01/04/1996","0045","01/04/1996","111","23/05/2003",""
"2","01/04/1996","YELG","01/04/1996","0045","01/04/1996","112","01/04/1996","30/06/2003"
"2","01/04/1996","YELG","01/04/1996","0045","01/04/1996","214","23/05/2003",""
"2","01/04/1996","YELG","01/04/1996","0045","01/04/1996","224","01/04/1996","30/06/2003"
"2","01/04/1996","YELG","01/04/1996","0045","01/04/1996","314","01/04/1996","30/06/2003"
"2","01/04/1996","YELG","01/04/1996","0045","01/04/1996","414","01/04/2007",""
"2","01/04/1996","YELG","01/04/1996","0045","01/04/1996","419","01/04/2007",""
"3","01/04/1996","HYDE","01/04/1996","0805","01/04/1996","102","01/04/1996",""
"3","01/04/1996","HYDE","01/04/1996","0805","01/04/1996","202","01/04/1996","31/03/2006"
"3","01/04/1996","HYDE","01/04/1996","0805","01/04/1996","302","01/04/1996",""
"3","01/04/1996","HYDE","01/04/1996","0805","01/04/1996","400","01/04/1996","31/03/2006"
"3","01/04/1996","IPNL","06/10/2006","0721","06/10/2006","472","06/10/2006",""
"3","01/04/1996","IPNL","06/10/2006","0721","06/10/2006","473","06/10/2006",""
"3","01/04/1996","LOND","01/04/1996","0263","01/04/1996","112","15/03/2002","31/03/2005"
"3","01/04/1996","LOND","01/04/1996","0263","01/04/1996","113","15/03/2002","31/03/2005"
"3","01/04/1996","LOND","01/04/1996","0263","01/04/1996","212","15/03/2002","31/03/2005"
"3","01/04/1996","LOND","01/04/1996","0263","01/04/1996","213","15/03/2002","31/03/2005"
"3","01/04/1996","LOND","01/04/1996","0263","01/04/1996","612","01/04/2000","31/03/2005"
"3","01/04/1996","LOND","01/04/1996","0263","01/04/1996","613","01/04/2000","31/03/2005"
"3","01/04/1996","LOND","01/04/1996","0263","01/04/1996","906","01/04/2005",""
"3","01/04/1996","LOND","01/04/1996","0263","01/04/1996","907","01/04/2005",""
"3","01/04/1996","LOND","01/04/1996","0263","01/04/1996","912","01/04/1996",""
"3","01/04/1996","LOND","01/04/1996","0263","01/04/1996","913","01/04/1996",""
"3","01/04/1996","MIDE","01/04/1996","0151","01/04/1996","1","16/02/2001",""
"3","01/04/1996","MIDE","01/04/1996","0151","01/04/1996","3","01/04/1996",""
"3","01/04/1996","MIDE","01/04/1996","0151","01/04/1996","4","16/02/2001",""
"3","01/04/1996","MIDE","01/04/1996","0151","01/04/1996","6","01/04/1996",""
"3","01/04/1996","MIDE","01/04/1996","0151","01/04/1996","7","16/02/2001",""
"3","01/04/1996","MIDE","01/04/1996","0151","01/04/1996","49","01/04/1996",""
"3","01/04/1996","MIDE","01/04/1996","0151","01/04/1996","53","01/04/1996","31/03/2004"
"3","01/04/1996","MIDE","01/04/1996","0151","01/04/1996","107","16/02/2001",""
"3","01/04/1996","SOUT","01/04/1996","0007","01/04/1996","117","01/04/1996",""
"3","01/04/1996","SOUT","01/04/1996","0007","01/04/1996","123","01/04/1996",""
"3","01/04/1996","SPOW","01/04/1996","0721","01/04/1996","118","01/04/1996",""
"3","01/04/1996","SPOW","01/04/1996","0721","01/04/1996","199","25/05/2001","31/03/2006"
"3","01/04/1996","SPOW","01/04/1996","0721","01/04/1996","220","01/04/1996",""
"3","01/04/1996","SPOW","01/04/1996","0721","01/04/1996","221","01/04/1996",""
"3","01/04/1996","SPOW","01/04/1996","0721","01/04/1996","299","25/05/2001","31/03/2006"
"3","01/04/1996","SWEB","01/04/1996","0018","01/04/1996","30","12/01/2001",""
"3","01/04/1996","SWEB","01/04/1996","0018","01/04/1996","210","12/01/2001",""
"3","01/04/1996","SWEB","01/04/1996","0018","01/04/1996","440","01/04/1996",""
"3","01/04/1996","SWEB","01/04/1996","0018","01/04/1996","445","01/04/1996",""
"3","01/04/1996","YELG","01/04/1996","0046","01/04/1996","111","01/04/1996",""
"3","01/04/1996","YELG","01/04/1996","0046","01/04/1996","214","01/04/1996",""
"3","01/04/1996","YELG","01/04/1996","0046","01/04/1996","301","01/04/1996","30/06/2003"
"3","01/04/1996","YELG","01/04/1996","0046","01/04/1996","414","01/04/2007",""
"3","01/04/1996","YELG","01/04/1996","0046","01/04/1996","419","01/04/2007",""
"4","01/04/1996","HYDE","01/04/1996","0807","01/04/1996","102","01/04/1996",""
"4","01/04/1996","HYDE","01/04/1996","0807","01/04/1996","202","01/04/1996","31/03/2006"
"4","01/04/1996","HYDE","01/04/1996","0807","01/04/1996","302","01/04/1996",""
"4","01/04/1996","HYDE","01/04/1996","0807","01/04/1996","400","01/04/1996","31/03/2006"
"4","01/04/1996","LENG","01/04/2005","0318","01/04/2005","14","01/04/2005",""
"4","01/04/1996","LOND","01/04/1996","0318","01/04/1996","158","15/03/2002","31/03/2005"
"4","01/04/1996","LOND","01/04/1996","0318","01/04/1996","159","15/03/2002","31/03/2005"
"4","01/04/1996","LOND","01/04/1996","0318","01/04/1996","258","15/03/2002","31/03/2005"
"4","01/04/1996","LOND","01/04/1996","0318","01/04/1996","259","15/03/2002","31/03/2005"
"4","01/04/1996","LOND","01/04/1996","0318","01/04/1996","658","01/04/2000","31/03/2005"
"4","01/04/1996","LOND","01/04/1996","0318","01/04/1996","659","01/04/2000","31/03/2005"
"4","01/04/1996","LOND","01/04/1996","0318","01/04/1996","684","01/04/2000","15/03/2002"
"4","01/04/1996","LOND","01/04/1996","0318","01/04/1996","685","01/04/2000","15/03/2002"
"4","01/04/1996","LOND","01/04/1996","0318","01/04/1996","958","01/04/1996",""
"4","01/04/1996","LOND","01/04/1996","0318","01/04/1996","959","01/04/1996",""
"4","01/04/1996","LOND","01/04/1996","0318","01/04/1996","960","01/04/2005",""
"4","01/04/1996","LOND","01/04/1996","0318","01/04/1996","961","01/04/2005",""
"4","01/04/1996","LOND","01/04/1996","0318","01/04/1996","984","01/04/1996","15/03/2002"
"4","01/04/1996","LOND","01/04/1996","0318","01/04/1996","985","01/04/1996","15/03/2002"
"4","01/04/1996","MANW","01/04/1996","0151","01/04/1996","112","01/04/1996",""
"4","01/04/1996","MIDE","01/04/1996","0201","01/04/1996","7","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0201","01/04/1996","8","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0201","01/04/1996","50","01/04/1996","31/03/2004"
"4","01/04/1996","MIDE","01/04/1996","0201","01/04/1996","51","01/04/1996","31/03/2004"
"4","01/04/1996","MIDE","01/04/1996","0201","01/04/1996","107","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0201","01/04/1996","108","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0202","01/04/1996","7","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0202","01/04/1996","8","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0202","01/04/1996","50","01/04/1996","31/03/2004"
"4","01/04/1996","MIDE","01/04/1996","0202","01/04/1996","51","01/04/1996","31/03/2004"
"4","01/04/1996","MIDE","01/04/1996","0202","01/04/1996","107","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0202","01/04/1996","108","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0203","01/04/1996","7","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0203","01/04/1996","8","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0203","01/04/1996","50","01/04/1996","31/03/2004"
"4","01/04/1996","MIDE","01/04/1996","0203","01/04/1996","51","01/04/1996","31/03/2004"
"4","01/04/1996","MIDE","01/04/1996","0203","01/04/1996","107","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0203","01/04/1996","108","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0204","01/04/1996","7","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0204","01/04/1996","8","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0204","01/04/1996","50","01/04/1996","31/03/2004"
"4","01/04/1996","MIDE","01/04/1996","0204","01/04/1996","51","01/04/1996","31/03/2004"
"4","01/04/1996","MIDE","01/04/1996","0204","01/04/1996","107","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0204","01/04/1996","108","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0205","01/04/1996","4","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0205","01/04/1996","5","01/04/1996",""
"4","01/04/1996","MIDE","01/04/1996","0206","01/04/1996","4","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0206","01/04/1996","5","01/04/1996",""
"4","01/04/1996","MIDE","01/04/1996","0207","01/04/1996","4","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0207","01/04/1996","5","01/04/1996",""
"4","01/04/1996","MIDE","01/04/1996","0208","01/04/1996","4","16/02/2001",""
"4","01/04/1996","MIDE","01/04/1996","0208","01/04/1996","5","01/04/1996",""
"4","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","100","01/04/1996",""
"4","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","101","30/09/2007",""
"4","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","120","01/04/1996",""
"4","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","121","01/04/1996","31/03/2001"
"4","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","122","01/04/1996",""
"4","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","123","24/12/1998","05/06/2000"
"4","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","124","30/09/2007",""
"4","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","300","01/04/1996",""
"4","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","301","30/09/2007",""
"4","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","320","01/04/1996",""
"4","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","321","01/04/1996","31/03/2001"
"4","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","322","01/04/1996",""
"4","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","323","24/12/1998","05/06/2000"
"4","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","324","30/09/2007",""
"4","01/04/1996","SOUT","01/04/1996","0007","01/04/1996","117","01/04/1996",""
"4","01/04/1996","SOUT","01/04/1996","0007","01/04/1996","123","01/04/1996",""
"4","01/04/1996","SPOW","01/04/1996","0721","01/04/1996","119","01/04/1996",""
"4","01/04/1996","SWEB","01/04/1996","0019","01/04/1996","30","12/01/2001",""
"4","01/04/1996","SWEB","01/04/1996","0019","01/04/1996","210","12/01/2001",""
"4","01/04/1996","SWEB","01/04/1996","0019","01/04/1996","440","01/04/1996",""
"4","01/04/1996","SWEB","01/04/1996","0019","01/04/1996","445","01/04/1996",""
"4","01/04/1996","YELG","01/04/1996","0047","01/04/1996","111","23/05/2003",""
"4","01/04/1996","YELG","01/04/1996","0047","01/04/1996","112","01/04/1996","30/06/2003"
"4","01/04/1996","YELG","01/04/1996","0047","01/04/1996","214","23/05/2003",""
"4","01/04/1996","YELG","01/04/1996","0047","01/04/1996","224","01/04/1996","30/06/2003"
"4","01/04/1996","YELG","01/04/1996","0047","01/04/1996","314","01/04/1996","30/06/2003"
"4","01/04/1996","YELG","01/04/1996","0047","01/04/1996","414","01/04/2007",""
"4","01/04/1996","YELG","01/04/1996","0047","01/04/1996","419","01/04/2007",""
"5","01/04/1996","GUCL","02/12/2005","0151","02/12/2005","101","28/04/2006",""
"5","01/04/1996","GUCL","02/12/2005","0151","02/12/2005","111","28/07/2006",""
"5","01/04/1996","GUCL","02/12/2005","0151","02/12/2005","121","28/07/2006",""
"5","01/04/1996","GUCL","02/12/2005","0151","02/12/2005","131","28/07/2006",""
"5","01/04/1996","GUCL","02/12/2005","0151","02/12/2005","141","28/07/2006",""
"5","01/04/1996","GUCL","02/12/2005","0151","02/12/2005","151","28/07/2006",""
"5","01/04/1996","GUCL","02/12/2005","0151","02/12/2005","161","02/12/2005",""
"5","01/04/1996","GUCL","02/12/2005","0151","02/12/2005","163","01/04/2006",""
"5","01/04/1996","GUCL","02/12/2005","0151","02/12/2005","171","28/07/2006",""
"5","01/04/1996","GUCL","02/12/2005","0151","02/12/2005","181","28/07/2006",""
"5","01/04/1996","GUCL","02/12/2005","0151","02/12/2005","191","28/07/2006",""
"5","01/04/1996","GUCL","02/12/2005","0151","02/12/2005","201","28/07/2006",""
"5","01/04/1996","GUCL","02/12/2005","0151","02/12/2005","211","28/07/2006",""
"5","01/04/1996","GUCL","02/12/2005","0151","02/12/2005","221","28/07/2006",""
"5","01/04/1996","GUCL","02/12/2005","0151","02/12/2005","231","28/07/2006",""
"5","01/04/1996","HYDE","01/04/1996","0809","01/04/1996","102","01/04/1996",""
"5","01/04/1996","HYDE","01/04/1996","0809","01/04/1996","202","01/04/1996","31/03/2006"
"5","01/04/1996","HYDE","01/04/1996","0809","01/04/1996","302","01/04/1996",""
"5","01/04/1996","HYDE","01/04/1996","0809","01/04/1996","400","01/04/1996","31/03/2006"
"5","01/04/1996","IPNL","06/10/2006","0722","06/10/2006","472","06/10/2006",""
"5","01/04/1996","IPNL","06/10/2006","0722","06/10/2006","473","06/10/2006",""
"5","01/04/1996","LENG","01/04/2005","0318","01/04/2005","14","01/04/2005",""
"5","01/04/1996","LOND","01/04/1996","0318","01/04/1996","160","15/03/2002","31/03/2005"
"5","01/04/1996","LOND","01/04/1996","0318","01/04/1996","161","15/03/2002","31/03/2005"
"5","01/04/1996","LOND","01/04/1996","0318","01/04/1996","260","15/03/2002","31/03/2005"
"5","01/04/1996","LOND","01/04/1996","0318","01/04/1996","261","15/03/2002","31/03/2005"
"5","01/04/1996","LOND","01/04/1996","0318","01/04/1996","660","01/04/2000","31/03/2005"
"5","01/04/1996","LOND","01/04/1996","0318","01/04/1996","661","01/04/2000","31/03/2005"
"5","01/04/1996","LOND","01/04/1996","0318","01/04/1996","960","01/04/1996",""
"5","01/04/1996","LOND","01/04/1996","0318","01/04/1996","961","01/04/1996",""
"5","01/04/1996","MIDE","01/04/1996","0205","01/04/1996","4","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0205","01/04/1996","5","01/04/1996",""
"5","01/04/1996","MIDE","01/04/1996","0205","01/04/1996","7","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0205","01/04/1996","8","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0205","01/04/1996","50","01/04/1996","31/03/2004"
"5","01/04/1996","MIDE","01/04/1996","0205","01/04/1996","51","01/04/1996","31/03/2004"
"5","01/04/1996","MIDE","01/04/1996","0205","01/04/1996","107","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0205","01/04/1996","108","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0206","01/04/1996","4","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0206","01/04/1996","5","01/04/1996",""
"5","01/04/1996","MIDE","01/04/1996","0206","01/04/1996","7","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0206","01/04/1996","8","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0206","01/04/1996","50","01/04/1996","31/03/2004"
"5","01/04/1996","MIDE","01/04/1996","0206","01/04/1996","51","01/04/1996","31/03/2004"
"5","01/04/1996","MIDE","01/04/1996","0206","01/04/1996","107","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0206","01/04/1996","108","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0207","01/04/1996","4","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0207","01/04/1996","5","01/04/1996",""
"5","01/04/1996","MIDE","01/04/1996","0207","01/04/1996","7","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0207","01/04/1996","8","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0207","01/04/1996","50","01/04/1996","31/03/2004"
"5","01/04/1996","MIDE","01/04/1996","0207","01/04/1996","51","01/04/1996","31/03/2004"
"5","01/04/1996","MIDE","01/04/1996","0207","01/04/1996","107","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0207","01/04/1996","108","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0208","01/04/1996","4","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0208","01/04/1996","5","01/04/1996",""
"5","01/04/1996","MIDE","01/04/1996","0208","01/04/1996","7","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0208","01/04/1996","8","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0208","01/04/1996","50","01/04/1996","31/03/2004"
"5","01/04/1996","MIDE","01/04/1996","0208","01/04/1996","51","01/04/1996","31/03/2004"
"5","01/04/1996","MIDE","01/04/1996","0208","01/04/1996","107","16/02/2001",""
"5","01/04/1996","MIDE","01/04/1996","0208","01/04/1996","108","16/02/2001",""
"1","01/04/1996","GUCL","02/12/2005","0721","02/12/2005","181","02/12/2005",""
"1","01/04/1996","GUCL","02/12/2005","0721","02/12/2005","183","01/04/2006",""
"1","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","120","01/04/1996",""
"1","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","170","01/04/1996",""
"1","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","173","10/02/2006",""
"1","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","220","01/04/1996","31/03/2006"
"1","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","270","01/04/1996","31/03/2006"
"1","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","320","01/04/1996",""
"1","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","370","01/04/1996",""
"1","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","400","01/04/1996","31/03/2006"
"1","01/04/1996","IPNL","06/10/2006","0721","06/10/2006","472","06/10/2006",""
"1","01/04/1996","IPNL","06/10/2006","0721","06/10/2006","473","06/10/2006",""
"1","01/04/1996","LOND","01/04/1996","0349","01/04/1996","104","15/03/2002","31/03/2005"
"1","01/04/1996","LOND","01/04/1996","0349","01/04/1996","105","15/03/2002","31/03/2005"
"1","01/04/1996","LOND","01/04/1996","0349","01/04/1996","204","15/03/2002","31/03/2005"
"1","01/04/1996","LOND","01/04/1996","0349","01/04/1996","205","15/03/2002","31/03/2005"
"1","01/04/1996","LOND","01/04/1996","0349","01/04/1996","604","01/04/2000","31/03/2005"
"1","01/04/1996","LOND","01/04/1996","0349","01/04/1996","605","01/04/2000","31/03/2005"
"1","01/04/1996","LOND","01/04/1996","0349","01/04/1996","627","01/04/2000","15/03/2002"
"1","01/04/1996","LOND","01/04/1996","0349","01/04/1996","628","01/04/2000","15/03/2002"
"1","01/04/1996","LOND","01/04/1996","0349","01/04/1996","904","01/04/1996",""
"1","01/04/1996","LOND","01/04/1996","0349","01/04/1996","905","01/04/1996",""
"1","01/04/1996","LOND","01/04/1996","0349","01/04/1996","906","01/04/2005",""
"1","01/04/1996","LOND","01/04/1996","0349","01/04/1996","907","01/04/2005",""
"1","01/04/1996","LOND","01/04/1996","0349","01/04/1996","927","01/04/1996","15/03/2002"
"1","01/04/1996","LOND","01/04/1996","0349","01/04/1996","928","01/04/1996","15/03/2002"
"1","01/04/1996","MIDE","01/04/1996","0201","01/04/1996","4","16/02/2001",""
"1","01/04/1996","MIDE","01/04/1996","0201","01/04/1996","6","01/04/1996",""
"1","01/04/1996","MIDE","01/04/1996","0201","01/04/1996","7","16/02/2001",""
"1","01/04/1996","MIDE","01/04/1996","0201","01/04/1996","53","01/04/1996","31/03/2004"
"1","01/04/1996","MIDE","01/04/1996","0201","01/04/1996","107","16/02/2001",""
"1","01/04/1996","MIDE","01/04/1996","0202","01/04/1996","4","16/02/2001",""
"1","01/04/1996","MIDE","01/04/1996","0202","01/04/1996","6","01/04/1996",""
"1","01/04/1996","MIDE","01/04/1996","0202","01/04/1996","7","16/02/2001",""
"1","01/04/1996","MIDE","01/04/1996","0202","01/04/1996","53","01/04/1996","31/03/2004"
"1","01/04/1996","MIDE","01/04/1996","0202","01/04/1996","107","16/02/2001",""
"1","01/04/1996","MIDE","01/04/1996","0203","01/04/1996","4","16/02/2001",""
"1","01/04/1996","MIDE","01/04/1996","0203","01/04/1996","6","01/04/1996",""
"1","01/04/1996","MIDE","01/04/1996","0203","01/04/1996","7","16/02/2001",""
"1","01/04/1996","MIDE","01/04/1996","0203","01/04/1996","53","01/04/1996","31/03/2004"
"1","01/04/1996","MIDE","01/04/1996","0203","01/04/1996","107","16/02/2001",""
"1","01/04/1996","MIDE","01/04/1996","0204","01/04/1996","4","16/02/2001",""
"1","01/04/1996","MIDE","01/04/1996","0204","01/04/1996","6","01/04/1996",""
"1","01/04/1996","MIDE","01/04/1996","0204","01/04/1996","7","16/02/2001",""
"1","01/04/1996","MIDE","01/04/1996","0204","01/04/1996","53","01/04/1996","31/03/2004"
"1","01/04/1996","MIDE","01/04/1996","0204","01/04/1996","107","16/02/2001",""
"1","01/04/1996","NORW","01/04/1996","0392","01/04/1996","191","01/04/1996",""
"1","01/04/1996","NORW","01/04/1996","0392","01/04/1996","691","23/05/2003",""
"1","01/04/1996","SOUT","01/04/1996","0006","01/04/1996","116","01/04/1996",""
"1","01/04/1996","SOUT","01/04/1996","0006","01/04/1996","122","01/04/1996",""
"1","01/04/1996","SPOW","01/04/1996","0721","01/04/1996","118","01/04/1996",""
"1","01/04/1996","SPOW","01/04/1996","0721","01/04/1996","199","25/05/2001","31/03/2006"
"1","01/04/1996","SPOW","01/04/1996","0721","01/04/1996","220","01/04/1996",""
"1","01/04/1996","SPOW","01/04/1996","0721","01/04/1996","221","01/04/1996",""
"1","01/04/1996","SPOW","01/04/1996","0721","01/04/1996","299","25/05/2001","31/03/2006"
"1","01/04/1996","SWEB","01/04/1996","0016","01/04/1996","30","12/01/2001",""
"1","01/04/1996","SWEB","01/04/1996","0016","01/04/1996","210","12/01/2001",""
"1","01/04/1996","SWEB","01/04/1996","0016","01/04/1996","440","01/04/1996",""
"1","01/04/1996","SWEB","01/04/1996","0016","01/04/1996","445","01/04/1996",""
"1","01/04/1996","YELG","01/04/1996","0023","01/04/1996","111","01/04/1996",""
"1","01/04/1996","YELG","01/04/1996","0023","01/04/1996","214","01/04/1996",""
"1","01/04/1996","YELG","01/04/1996","0023","01/04/1996","301","01/04/1996","30/06/2003"
"1","01/04/1996","YELG","01/04/1996","0023","01/04/1996","414","01/04/2007",""
"1","01/04/1996","YELG","01/04/1996","0023","01/04/1996","419","01/04/2007",""
"2","01/04/1996","GUCL","02/12/2005","0721","02/12/2005","181","02/12/2005",""
"2","01/04/1996","GUCL","02/12/2005","0721","02/12/2005","183","01/04/2006",""
"2","01/04/1996","HYDE","01/04/1996","0803","01/04/1996","102","01/04/1996",""
"2","01/04/1996","HYDE","01/04/1996","0803","01/04/1996","202","01/04/1996","31/03/2006"
"2","01/04/1996","HYDE","01/04/1996","0803","01/04/1996","302","01/04/1996",""
"2","01/04/1996","HYDE","01/04/1996","0803","01/04/1996","400","01/04/1996","31/03/2006"
"2","01/04/1996","LOND","01/04/1996","0244","01/04/1996","104","15/03/2002","31/03/2005"
"2","01/04/1996","LOND","01/04/1996","0244","01/04/1996","105","15/03/2002","31/03/2005"
"2","01/04/1996","LOND","01/04/1996","0244","01/04/1996","154","15/03/2002","31/03/2005"
"2","01/04/1996","LOND","01/04/1996","0244","01/04/1996","155","15/03/2002","31/03/2005"
"2","01/04/1996","LOND","01/04/1996","0244","01/04/1996","204","15/03/2002","31/03/2005"
"2","01/04/1996","LOND","01/04/1996","0244","01/04/1996","205","15/03/2002","31/03/2005"
"2","01/04/1996","LOND","01/04/1996","0244","01/04/1996","254","15/03/2002","31/03/2005"
"2","01/04/1996","LOND","01/04/1996","0244","01/04/1996","255","15/03/2002","31/03/2005"
