id,tpr_id,Day of the Week Id,Start Day,Start Month,End Day,End Month,Start Hour,Start Minute,End Hour,End Minute
1944,100,6,1,1,31,12,00,00,24,00
1945,100,7,1,1,31,12,00,00,24,00
1946,101,1,1,1,31,12,03,50,07,20
1947,101,1,1,1,31,12,10,00,12,00
1948,101,2,1,1,31,12,03,50,07,20
1949,101,2,1,1,31,12,10,00,12,00
1950,101,3,1,1,31,12,03,50,07,20
1951,101,3,1,1,31,12,10,00,12,00
1952,101,4,1,1,31,12,03,50,07,20
1953,101,4,1,1,31,12,10,00,12,00
1954,101,5,1,1,31,12,03,50,07,20
1955,101,5,1,1,31,12,10,00,12,00
1956,101,6,1,1,31,12,03,50,07,20
1957,101,6,1,1,31,12,10,00,12,00
1958,101,7,1,1,31,12,03,50,07,20
1959,101,7,1,1,31,12,10,00,12,00
1960,102,1,1,1,31,12,03,50,07,20
1961,102,1,1,1,31,12,12,05,14,00
1962,102,2,1,1,31,12,03,50,07,20
1963,102,2,1,1,31,12,12,05,14,00
1964,102,3,1,1,31,12,03,50,07,20
1965,102,3,1,1,31,12,12,05,14,00
1966,102,4,1,1,31,12,03,50,07,20
1967,102,4,1,1,31,12,12,05,14,00
1968,102,5,1,1,31,12,03,50,07,20
1969,102,5,1,1,31,12,12,05,14,00
1970,102,6,1,1,31,12,03,50,07,20
1971,102,6,1,1,31,12,12,05,14,00
1972,102,7,1,1,31,12,03,50,07,20
1973,102,7,1,1,31,12,12,05,14,00
1974,103,1,1,1,31,12,03,50,07,20
1975,103,1,1,1,31,12,14,05,16,05
1976,103,2,1,1,31,12,03,50,07,20
1977,103,2,1,1,31,12,14,05,16,05
1978,103,3,1,1,31,12,03,50,07,20
1979,103,3,1,1,31,12,14,05,16,05
1980,103,4,1,1,31,12,03,50,07,20
1981,103,4,1,1,31,12,14,05,16,05
1982,103,5,1,1,31,12,03,50,07,20
1983,103,5,1,1,31,12,14,05,16,05
1984,103,6,1,1,31,12,03,50,07,20
1985,103,6,1,1,31,12,14,05,16,05
1986,103,7,1,1,31,12,03,50,07,20
1987,103,7,1,1,31,12,14,05,16,05
1988,104,1,1,1,31,12,00,00,08,30
1989,104,1,1,1,31,12,13,00,16,00
1990,104,1,1,1,31,12,23,00,24,00
1991,104,2,1,1,31,12,00,00,08,30
1992,104,2,1,1,31,12,13,00,16,00
1993,104,2,1,1,31,12,23,00,24,00
1994,104,3,1,1,31,12,00,00,08,30
1995,104,3,1,1,31,12,13,00,16,00
1996,104,3,1,1,31,12,23,00,24,00
1997,104,4,1,1,31,12,00,00,08,30
1998,104,4,1,1,31,12,13,00,16,00
1999,104,4,1,1,31,12,23,00,24,00
2000,104,5,1,1,31,12,00,00,08,30
2001,104,5,1,1,31,12,13,00,16,00
2002,104,5,1,1,31,12,23,00,24,00
2003,104,6,1,1,31,12,00,00,08,30
2004,104,6,1,1,31,12,13,00,16,00
2005,104,6,1,1,31,12,23,00,24,00
2006,104,7,1,1,31,12,00,00,08,30
2007,104,7,1,1,31,12,13,00,16,00
2008,104,7,1,1,31,12,23,00,24,00
2009,105,1,1,1,31,12,03,50,07,20
2010,105,2,1,1,31,12,03,50,07,20
2011,105,3,1,1,31,12,03,50,07,20
2012,105,4,1,1,31,12,03,50,07,20
2013,105,5,1,1,31,12,03,50,07,20
2014,105,6,1,1,31,12,03,50,07,20
2015,105,7,1,1,31,12,03,50,07,20
2016,106,1,1,1,31,12,00,00,08,00
2017,106,1,1,1,31,12,19,30,24,00
2018,106,2,1,1,31,12,00,00,08,00
2019,106,2,1,1,31,12,19,30,24,00
2020,106,3,1,1,31,12,00,00,08,00
2021,106,3,1,1,31,12,19,30,24,00
2022,106,4,1,1,31,12,00,00,08,00
2023,106,4,1,1,31,12,19,30,24,00
2024,106,5,1,1,31,12,00,00,08,00
2025,106,5,1,1,31,12,19,30,24,00
2026,106,6,1,1,31,12,00,00,08,00
2027,106,6,1,1,31,12,19,30,24,00
2028,106,7,1,1,31,12,00,00,08,00
2029,106,7,1,1,31,12,19,30,24,00
2030,107,1,1,1,31,12,07,00,19,00
2031,107,2,1,1,31,12,07,00,19,00
2032,107,3,1,1,31,12,07,00,19,00
2033,107,4,1,1,31,12,07,00,19,00
2034,107,5,1,1,31,12,07,00,19,00
2035,107,6,1,1,31,12,07,00,19,00
2036,107,7,1,1,31,12,07,00,19,00
2037,108,1,1,1,31,12,00,00,07,30
2038,108,1,1,1,31,12,11,00,13,00
2039,108,1,1,1,31,12,19,00,20,30
2040,108,1,1,1,31,12,23,30,24,00
2041,108,2,1,1,31,12,00,00,07,30
2042,108,2,1,1,31,12,11,00,13,00
2043,108,2,1,1,31,12,19,00,20,30
2044,108,2,1,1,31,12,23,30,24,00
2045,108,3,1,1,31,12,00,00,07,30
2046,108,3,1,1,31,12,11,00,13,00
2047,108,3,1,1,31,12,19,00,20,30
2048,108,3,1,1,31,12,23,30,24,00
2049,108,4,1,1,31,12,00,00,07,30
2050,108,4,1,1,31,12,11,00,13,00
2051,108,4,1,1,31,12,19,00,20,30
2052,108,4,1,1,31,12,23,30,24,00
2053,108,5,1,1,31,12,00,00,07,30
2054,108,5,1,1,31,12,11,00,13,00
2055,108,5,1,1,31,12,19,00,20,30
2056,108,5,1,1,31,12,23,30,24,00
2057,108,6,1,1,31,12,00,00,07,30
2058,108,6,1,1,31,12,11,00,13,00
2059,108,6,1,1,31,12,19,00,20,30
2060,108,6,1,1,31,12,23,30,24,00
2061,108,7,1,1,31,12,00,00,07,30
2062,108,7,1,1,31,12,11,00,13,00
2063,108,7,1,1,31,12,19,00,20,30
2064,108,7,1,1,31,12,23,30,24,00
2065,109,1,1,1,31,12,00,00,08,00
2066,109,1,1,1,31,12,11,00,14,00
2067,109,1,1,1,31,12,23,00,24,00
2068,109,2,1,1,31,12,00,00,08,00
2069,109,2,1,1,31,12,11,00,14,00
2070,109,2,1,1,31,12,23,00,24,00
2071,109,3,1,1,31,12,00,00,08,00
2072,109,3,1,1,31,12,11,00,14,00
2073,109,3,1,1,31,12,23,00,24,00
2074,109,4,1,1,31,12,00,00,08,00
2075,109,4,1,1,31,12,11,00,14,00
2076,109,4,1,1,31,12,23,00,24,00
2077,109,5,1,1,31,12,00,00,08,00
2078,109,5,1,1,31,12,11,00,14,00
2079,109,5,1,1,31,12,23,00,24,00
2080,109,6,1,1,31,12,00,00,08,00
2081,109,6,1,1,31,12,11,00,14,00
2082,109,6,1,1,31,12,23,00,24,00
2083,109,7,1,1,31,12,00,00,08,00
2084,109,7,1,1,31,12,11,00,14,00
2085,109,7,1,1,31,12,23,00,24,00
2086,110,1,1,1,31,12,00,00,08,30
2087,110,1,1,1,31,12,11,00,14,00
2088,110,1,1,1,31,12,23,30,24,00
2089,110,2,1,1,31,12,00,00,08,30
2090,110,2,1,1,31,12,11,00,14,00
2091,110,2,1,1,31,12,23,30,24,00
2092,110,3,1,1,31,12,00,00,08,30
2093,110,3,1,1,31,12,11,00,14,00
2094,110,3,1,1,31,12,23,30,24,00
2095,110,4,1,1,31,12,00,00,08,30
2096,110,4,1,1,31,12,11,00,14,00
2097,110,4,1,1,31,12,23,30,24,00
2098,110,5,1,1,31,12,00,00,08,30
2099,110,5,1,1,31,12,11,00,14,00
2100,110,5,1,1,31,12,23,30,24,00
2101,110,6,1,1,31,12,00,00,08,30
2102,110,6,1,1,31,12,11,00,14,00
2103,110,6,1,1,31,12,23,30,24,00
2104,110,7,1,1,31,12,00,00,08,30
2105,110,7,1,1,31,12,11,00,14,00
2106,110,7,1,1,31,12,23,30,24,00
2107,111,1,1,1,31,12,00,00,08,00
2108,111,1,1,1,31,12,13,00,16,00
2109,111,1,1,1,31,12,23,00,24,00
2110,111,2,1,1,31,12,00,00,08,00
2111,111,2,1,1,31,12,13,00,16,00
2112,111,2,1,1,31,12,23,00,24,00
2113,111,3,1,1,31,12,00,00,08,00
2114,111,3,1,1,31,12,13,00,16,00
2115,111,3,1,1,31,12,23,00,24,00
2116,111,4,1,1,31,12,00,00,08,00
2117,111,4,1,1,31,12,13,00,16,00
2118,111,4,1,1,31,12,23,00,24,00
2119,111,5,1,1,31,12,00,00,08,00
2120,111,5,1,1,31,12,13,00,16,00
2121,111,5,1,1,31,12,23,00,24,00
2122,111,6,1,1,31,12,00,00,08,00
2123,111,6,1,1,31,12,13,00,16,00
2124,111,6,1,1,31,12,23,00,24,00
2125,111,7,1,1,31,12,00,00,08,00
2126,111,7,1,1,31,12,13,00,16,00
2127,111,7,1,1,31,12,23,00,24,00
2128,112,1,1,1,31,12,00,00,08,30
2129,112,1,1,1,31,12,13,00,16,00
2130,112,1,1,1,31,12,23,30,24,00
2131,112,2,1,1,31,12,00,00,08,30
2132,112,2,1,1,31,12,13,00,16,00
2133,112,2,1,1,31,12,23,30,24,00
2134,112,3,1,1,31,12,00,00,08,30
2135,112,3,1,1,31,12,13,00,16,00
2136,112,3,1,1,31,12,23,30,24,00
2137,112,4,1,1,31,12,00,00,08,30
2138,112,4,1,1,31,12,13,00,16,00
2139,112,4,1,1,31,12,23,30,24,00
2140,112,5,1,1,31,12,00,00,08,30
2141,112,5,1,1,31,12,13,00,16,00
2142,112,5,1,1,31,12,23,30,24,00
2143,112,6,1,1,31,12,00,00,08,30
2144,112,6,1,1,31,12,13,00,16,00
2145,112,6,1,1,31,12,23,30,24,00
2146,112,7,1,1,31,12,00,00,08,30
2147,112,7,1,1,31,12,13,00,16,00
2148,112,7,1,1,31,12,23,30,24,00
2149,113,1,1,1,31,12,00,00,06,00
2150,113,1,1,1,31,12,13,30,15,30
2151,113,1,1,1,31,12,20,00,24,00
2152,113,2,1,1,31,12,00,00,06,00
2153,113,2,1,1,31,12,13,30,15,30
2154,113,2,1,1,31,12,20,00,24,00
2155,113,3,1,1,31,12,00,00,06,00
2156,113,3,1,1,31,12,13,30,15,30
2157,113,3,1,1,31,12,20,00,24,00
2158,113,4,1,1,31,12,00,00,06,00
2159,113,4,1,1,31,12,13,30,15,30
2160,113,4,1,1,31,12,20,00,24,00
2161,113,5,1,1,31,12,00,00,06,00
2162,113,5,1,1,31,12,13,30,15,30
2163,113,5,1,1,31,12,20,00,24,00
2164,113,6,1,1,31,12,00,00,06,00
2165,113,6,1,1,31,12,13,30,15,30
2166,113,6,1,1,31,12,20,00,24,00
2167,113,7,1,1,31,12,00,00,06,00
2168,113,7,1,1,31,12,13,30,15,30
2169,113,7,1,1,31,12,20,00,24,00
2170,114,1,1,1,31,12,00,00,07,00
2171,114,1,1,1,31,12,19,00,24,00
2172,114,2,1,1,31,12,00,00,07,00
2173,114,2,1,1,31,12,19,00,24,00
2174,114,3,1,1,31,12,00,00,07,00
2175,114,3,1,1,31,12,19,00,24,00
2176,114,4,1,1,31,12,00,00,07,00
2177,114,4,1,1,31,12,19,00,24,00
2178,114,5,1,1,31,12,00,00,07,00
2179,114,5,1,1,31,12,19,00,24,00
2180,114,6,1,1,31,12,00,00,07,00
2181,114,6,1,1,31,12,19,00,24,00
2182,114,7,1,1,31,12,00,00,07,00
2183,114,7,1,1,31,12,19,00,24,00
2184,115,1,1,1,31,12,00,00,07,30
2185,115,1,1,1,31,12,19,30,24,00
2186,115,2,1,1,31,12,00,00,07,30
2187,115,2,1,1,31,12,19,30,24,00
2188,115,3,1,1,31,12,00,00,07,30
2189,115,3,1,1,31,12,19,30,24,00
2190,115,4,1,1,31,12,00,00,07,30
2191,115,4,1,1,31,12,19,30,24,00
2192,115,5,1,1,31,12,00,00,07,30
2193,115,5,1,1,31,12,19,30,24,00
2194,115,6,1,1,31,12,00,00,07,30
2195,115,6,1,1,31,12,19,30,24,00
2196,115,7,1,1,31,12,00,00,07,30
2197,115,7,1,1,31,12,19,30,24,00
2198,116,1,1,1,31,12,00,00,08,00
2199,116,1,1,1,31,12,20,00,24,00
2200,116,2,1,1,31,12,00,00,08,00
2201,116,2,1,1,31,12,20,00,24,00
2202,116,3,1,1,31,12,00,00,08,00
2203,116,3,1,1,31,12,20,00,24,00
2204,116,4,1,1,31,12,00,00,08,00
2205,116,4,1,1,31,12,20,00,24,00
2206,116,5,1,1,31,12,00,00,08,00
2207,116,5,1,1,31,12,20,00,24,00
2208,116,6,1,1,31,12,00,00,08,00
2209,116,6,1,1,31,12,20,00,24,00
2210,116,7,1,1,31,12,00,00,08,00
2211,116,7,1,1,31,12,20,00,24,00
2212,117,1,1,1,29,2,06,30,16,00
2213,117,1,1,1,29,2,19,00,20,00
2214,117,1,1,3,31,10,06,30,20,00
2215,117,1,1,11,31,12,06,30,16,00
2216,117,1,1,11,31,12,19,00,20,00
2217,117,2,1,1,29,2,06,30,16,00
2218,117,2,1,1,29,2,19,00,20,00
2219,117,2,1,3,31,10,06,30,20,00
2220,117,2,1,11,31,12,06,30,16,00
2221,117,2,1,11,31,12,19,00,20,00
2222,117,3,1,1,29,2,06,30,16,00
2223,117,3,1,1,29,2,19,00,20,00
2224,117,3,1,3,31,10,06,30,20,00
2225,117,3,1,11,31,12,06,30,16,00
2226,117,3,1,11,31,12,19,00,20,00
2227,117,4,1,1,29,2,06,30,16,00
2228,117,4,1,1,29,2,19,00,20,00
2229,117,4,1,3,31,10,06,30,20,00
2230,117,4,1,11,31,12,06,30,16,00
2231,117,4,1,11,31,12,19,00,20,00
2232,117,5,1,1,29,2,06,30,16,00
2233,117,5,1,1,29,2,19,00,20,00
2234,117,5,1,3,31,10,06,30,20,00
2235,117,5,1,11,31,12,06,30,16,00
2236,117,5,1,11,31,12,19,00,20,00
2237,118,1,1,1,31,12,00,00,08,00
2238,118,1,1,1,31,12,09,30,11,30
2239,118,1,1,1,31,12,18,00,19,30
2240,118,2,1,1,31,12,00,00,08,00
2241,118,2,1,1,31,12,09,30,11,30
2242,118,2,1,1,31,12,18,00,19,30
2243,118,3,1,1,31,12,00,00,08,00
2244,118,3,1,1,31,12,09,30,11,30
2245,118,3,1,1,31,12,18,00,19,30
2246,118,4,1,1,31,12,00,00,08,00
2247,118,4,1,1,31,12,09,30,11,30
2248,118,4,1,1,31,12,18,00,19,30
2249,118,5,1,1,31,12,00,00,08,00
2250,118,5,1,1,31,12,09,30,11,30
2251,118,5,1,1,31,12,18,00,19,30
2252,118,6,1,1,31,12,00,00,08,00
2253,118,6,1,1,31,12,09,30,11,30
2254,118,6,1,1,31,12,18,00,19,30
2255,118,7,1,1,31,12,00,00,08,00
2256,118,7,1,1,31,12,09,30,11,30
2257,118,7,1,1,31,12,18,00,19,30
2258,119,1,1,1,31,12,00,00,08,00
2259,119,1,1,1,31,12,10,30,12,30
2260,119,1,1,1,31,12,18,30,20,00
2261,119,2,1,1,31,12,00,00,08,00
2262,119,2,1,1,31,12,10,30,12,30
2263,119,2,1,1,31,12,18,30,20,00
2264,119,3,1,1,31,12,00,00,08,00
2265,119,3,1,1,31,12,10,30,12,30
2266,119,3,1,1,31,12,18,30,20,00
2267,119,4,1,1,31,12,00,00,08,00
2268,119,4,1,1,31,12,10,30,12,30
2269,119,4,1,1,31,12,18,30,20,00
2270,119,5,1,1,31,12,00,00,08,00
2271,119,5,1,1,31,12,10,30,12,30
2272,119,5,1,1,31,12,18,30,20,00
2273,119,6,1,1,31,12,00,00,08,00
2274,119,6,1,1,31,12,10,30,12,30
2275,119,6,1,1,31,12,18,30,20,00
2276,119,7,1,1,31,12,00,00,08,00
2277,119,7,1,1,31,12,10,30,12,30
2278,119,7,1,1,31,12,18,30,20,00
2279,120,1,1,1,31,12,00,00,08,00
2280,120,1,1,1,31,12,11,00,13,00
2281,120,1,1,1,31,12,19,00,20,30
2282,120,2,1,1,31,12,00,00,08,00
2283,120,2,1,1,31,12,11,00,13,00
2284,120,2,1,1,31,12,19,00,20,30
2285,120,3,1,1,31,12,00,00,08,00
2286,120,3,1,1,31,12,11,00,13,00
2287,120,3,1,1,31,12,19,00,20,30
2288,120,4,1,1,31,12,00,00,08,00
2289,120,4,1,1,31,12,11,00,13,00
2290,120,4,1,1,31,12,19,00,20,30
2291,120,5,1,1,31,12,00,00,08,00
2292,120,5,1,1,31,12,11,00,13,00
2293,120,5,1,1,31,12,19,00,20,30
2294,120,6,1,1,31,12,00,00,08,00
2295,120,6,1,1,31,12,11,00,13,00
2296,120,6,1,1,31,12,19,00,20,30
2297,120,7,1,1,31,12,00,00,08,00
2298,120,7,1,1,31,12,11,00,13,00
2299,120,7,1,1,31,12,19,00,20,30
2300,121,1,1,1,31,12,00,00,08,30
2301,121,1,1,1,31,12,13,00,16,00
2302,121,2,1,1,31,12,00,00,08,30
2303,121,2,1,1,31,12,13,00,16,00
2304,121,3,1,1,31,12,00,00,08,30
2305,121,3,1,1,31,12,13,00,16,00
2306,121,4,1,1,31,12,00,00,08,30
2307,121,4,1,1,31,12,13,00,16,00
2308,121,5,1,1,31,12,00,00,08,30
2309,121,5,1,1,31,12,13,00,16,00
2310,121,6,1,1,31,12,00,00,08,30
2311,121,6,1,1,31,12,13,00,16,00
2312,121,7,1,1,31,12,00,00,08,30
2313,121,7,1,1,31,12,13,00,16,00
2314,122,1,1,1,31,12,00,00,07,00
2315,122,1,1,1,31,12,09,30,11,30
2316,122,1,1,1,31,12,18,00,19,30
2317,122,1,1,1,31,12,23,00,24,00
2318,122,2,1,1,31,12,00,00,07,00
2319,122,2,1,1,31,12,09,30,11,30
2320,122,2,1,1,31,12,18,00,19,30
2321,122,2,1,1,31,12,23,00,24,00
2322,122,3,1,1,31,12,00,00,07,00
2323,122,3,1,1,31,12,09,30,11,30
2324,122,3,1,1,31,12,18,00,19,30
2325,122,3,1,1,31,12,23,00,24,00
2326,122,4,1,1,31,12,00,00,07,00
2327,122,4,1,1,31,12,09,30,11,30
2328,122,4,1,1,31,12,18,00,19,30
2329,122,4,1,1,31,12,23,00,24,00
2330,122,5,1,1,31,12,00,00,07,00
2331,122,5,1,1,31,12,09,30,11,30
2332,122,5,1,1,31,12,18,00,19,30
2333,122,5,1,1,31,12,23,00,24,00
2334,122,6,1,1,31,12,00,00,07,00
2335,122,6,1,1,31,12,09,30,11,30
2336,122,6,1,1,31,12,18,00,19,30
2337,122,6,1,1,31,12,23,00,24,00
2338,122,7,1,1,31,12,00,00,07,00
2339,122,7,1,1,31,12,09,30,11,30
2340,122,7,1,1,31,12,18,00,19,30
2341,122,7,1,1,31,12,23,00,24,00
2342,123,1,1,1,31,12,00,00,07,00
2343,123,1,1,1,31,12,10,00,12,00
2344,123,1,1,1,31,12,18,30,20,00
2345,123,1,1,1,31,12,23,00,24,00
2346,123,2,1,1,31,12,00,00,07,00
2347,123,2,1,1,31,12,10,00,12,00
2348,123,2,1,1,31,12,18,30,20,00
2349,123,2,1,1,31,12,23,00,24,00
2350,123,3,1,1,31,12,00,00,07,00
2351,123,3,1,1,31,12,10,00,12,00
2352,123,3,1,1,31,12,18,30,20,00
2353,123,3,1,1,31,12,23,00,24,00
2354,123,4,1,1,31,12,00,00,07,00
2355,123,4,1,1,31,12,10,00,12,00
2356,123,4,1,1,31,12,18,30,20,00
2357,123,4,1,1,31,12,23,00,24,00
2358,123,5,1,1,31,12,00,00,07,00
2359,123,5,1,1,31,12,10,00,12,00
2360,123,5,1,1,31,12,18,30,20,00
2361,123,5,1,1,31,12,23,00,24,00
2362,123,6,1,1,31,12,00,00,07,00
2363,123,6,1,1,31,12,10,00,12,00
2364,123,6,1,1,31,12,18,30,20,00
2365,123,6,1,1,31,12,23,00,24,00
2366,123,7,1,1,31,12,00,00,07,00
2367,123,7,1,1,31,12,10,00,12,00
2368,123,7,1,1,31,12,18,30,20,00
2369,123,7,1,1,31,12,23,00,24,00
2370,124,1,1,1,31,12,00,00,07,30
2371,124,1,1,1,31,12,10,30,12,30
2372,124,1,1,1,31,12,18,30,20,00
2373,124,1,1,1,31,12,23,30,24,00
2374,124,2,1,1,31,12,00,00,07,30
2375,124,2,1,1,31,12,10,30,12,30
2376,124,2,1,1,31,12,18,30,20,00
2377,124,2,1,1,31,12,23,30,24,00
2378,124,3,1,1,31,12,00,00,07,30
2379,124,3,1,1,31,12,10,30,12,30
2380,124,3,1,1,31,12,18,30,20,00
2381,124,3,1,1,31,12,23,30,24,00
2382,124,4,1,1,31,12,00,00,07,30
2383,124,4,1,1,31,12,10,30,12,30
2384,124,4,1,1,31,12,18,30,20,00
2385,124,4,1,1,31,12,23,30,24,00
2386,124,5,1,1,31,12,00,00,07,30
2387,124,5,1,1,31,12,10,30,12,30
2388,124,5,1,1,31,12,18,30,20,00
2389,124,5,1,1,31,12,23,30,24,00
2390,124,6,1,1,31,12,00,00,07,30
2391,124,6,1,1,31,12,10,30,12,30
2392,124,6,1,1,31,12,18,30,20,00
2393,124,6,1,1,31,12,23,30,24,00
2394,124,7,1,1,31,12,00,00,07,30
2395,124,7,1,1,31,12,10,30,12,30
2396,124,7,1,1,31,12,18,30,20,00
2397,124,7,1,1,31,12,23,30,24,00
2398,125,1,1,1,29,2,08,00,16,00
2399,125,1,1,1,29,2,19,00,20,00
2400,125,1,1,3,31,3,08,00,20,00
2401,125,1,1,11,31,12,08,00,16,00
2402,125,1,1,11,31,12,19,00,20,00
2403,125,2,1,1,29,2,08,00,16,00
2404,125,2,1,1,29,2,19,00,20,00
2405,125,2,1,3,31,3,08,00,20,00
2406,125,2,1,11,31,12,08,00,16,00
2407,125,2,1,11,31,12,19,00,20,00
2408,125,3,1,1,29,2,08,00,16,00
2409,125,3,1,1,29,2,19,00,20,00
2410,125,3,1,3,31,3,08,00,20,00
2411,125,3,1,11,31,12,08,00,16,00
2412,125,3,1,11,31,12,19,00,20,00
2413,125,4,1,1,29,2,08,00,16,00
2414,125,4,1,1,29,2,19,00,20,00
2415,125,4,1,3,31,3,08,00,20,00
2416,125,4,1,11,31,12,08,00,16,00
2417,125,4,1,11,31,12,19,00,20,00
2418,125,5,1,1,29,2,08,00,16,00
2419,125,5,1,1,29,2,19,00,20,00
2420,125,5,1,3,31,3,08,00,20,00
2421,125,5,1,11,31,12,08,00,16,00
2422,125,5,1,11,31,12,19,00,20,00
2423,126,1,1,1,31,12,00,00,08,00
2424,126,1,1,1,31,12,19,30,24,00
2425,126,2,1,1,31,12,00,00,08,00
2426,126,2,1,1,31,12,19,30,24,00
2427,126,3,1,1,31,12,00,00,08,00
2428,126,3,1,1,31,12,19,30,24,00
2429,126,4,1,1,31,12,00,00,08,00
2430,126,4,1,1,31,12,19,30,24,00
2431,126,5,1,1,31,12,00,00,08,00
2432,126,5,1,1,31,12,19,30,24,00
2433,126,6,1,1,31,12,00,00,24,00
2434,126,7,1,1,31,12,00,00,24,00
2435,127,1,1,1,31,12,06,30,08,00
2436,127,1,1,1,31,12,19,00,23,30
2437,127,2,1,1,31,12,06,30,08,00
2438,127,2,1,1,31,12,19,00,23,30
2439,127,3,1,1,31,12,06,30,08,00
2440,127,3,1,1,31,12,19,00,23,30
2441,127,4,1,1,31,12,06,30,08,00
2442,127,4,1,1,31,12,19,00,23,30
2443,127,5,1,1,31,12,06,30,08,00
2444,127,5,1,1,31,12,19,00,23,30
2445,127,6,1,1,31,12,06,30,23,30
2446,127,7,1,1,31,12,06,30,23,30
2447,128,1,1,1,31,12,00,00,08,00
2448,128,1,1,1,31,12,13,00,16,00
2449,128,2,1,1,31,12,00,00,08,00
2450,128,2,1,1,31,12,13,00,16,00
2451,128,3,1,1,31,12,00,00,08,00
2452,128,3,1,1,31,12,13,00,16,00
2453,128,4,1,1,31,12,00,00,08,00
2454,128,4,1,1,31,12,13,00,16,00
2455,128,5,1,1,31,12,00,00,08,00
2456,128,5,1,1,31,12,13,00,16,00
2457,128,6,1,1,31,12,00,00,08,00
2458,128,6,1,1,31,12,13,00,16,00
2459,128,7,1,1,31,12,00,00,08,00
2460,128,7,1,1,31,12,13,00,16,00
2461,129,1,1,1,31,12,00,00,08,00
2462,129,1,1,1,31,12,13,30,16,30
2463,129,2,1,1,31,12,00,00,08,00
2464,129,2,1,1,31,12,13,30,16,30
2465,129,3,1,1,31,12,00,00,08,00
2466,129,3,1,1,31,12,13,30,16,30
2467,129,4,1,1,31,12,00,00,08,00
2468,129,4,1,1,31,12,13,30,16,30
2469,129,5,1,1,31,12,00,00,08,00
2470,129,5,1,1,31,12,13,30,16,30
2471,129,6,1,1,31,12,00,00,08,00
2472,129,6,1,1,31,12,13,30,16,30
2473,129,7,1,1,31,12,00,00,08,00
2474,129,7,1,1,31,12,13,30,16,30
2475,130,1,1,1,31,12,00,00,08,00
2476,130,1,1,1,31,12,14,00,17,00
2477,130,2,1,1,31,12,00,00,08,00
2478,130,2,1,1,31,12,14,00,17,00
2479,130,3,1,1,31,12,00,00,08,00
2480,130,3,1,1,31,12,14,00,17,00
2481,130,4,1,1,31,12,00,00,08,00
2482,130,4,1,1,31,12,14,00,17,00
2483,130,5,1,1,31,12,00,00,08,00
2484,130,5,1,1,31,12,14,00,17,00
2485,130,6,1,1,31,12,00,00,08,00
2486,130,6,1,1,31,12,14,00,17,00
2487,130,7,1,1,31,12,00,00,08,00
2488,130,7,1,1,31,12,14,00,17,00
2489,131,1,1,1,31,12,00,30,08,30
2490,131,1,1,1,31,12,13,15,14,45
2491,131,1,1,1,31,12,19,00,20,30
2492,131,2,1,1,31,12,00,30,08,30
2493,131,2,1,1,31,12,13,15,14,45
2494,131,2,1,1,31,12,19,00,20,30
2495,131,3,1,1,31,12,00,30,08,30
2496,131,3,1,1,31,12,13,15,14,45
2497,131,3,1,1,31,12,19,00,20,30
2498,131,4,1,1,31,12,00,30,08,30
2499,131,4,1,1,31,12,13,15,14,45
2500,131,4,1,1,31,12,19,00,20,30
2501,131,5,1,1,31,12,00,30,08,30
2502,131,5,1,1,31,12,13,15,14,45
2503,131,5,1,1,31,12,19,00,20,30
2504,131,6,1,1,31,12,00,30,08,30
2505,131,6,1,1,31,12,13,15,14,45
2506,131,6,1,1,31,12,19,00,20,30
2507,131,7,1,1,31,12,00,30,08,30
2508,131,7,1,1,31,12,13,15,14,45
2509,131,7,1,1,31,12,19,00,20,30
2510,132,1,1,1,31,12,00,00,07,30
2511,132,1,1,1,31,12,10,30,13,30
2512,132,1,1,1,31,12,23,30,24,00
2513,132,2,1,1,31,12,00,00,07,30
2514,132,2,1,1,31,12,10,30,13,30
2515,132,2,1,1,31,12,23,30,24,00
2516,132,3,1,1,31,12,00,00,07,30
2517,132,3,1,1,31,12,10,30,13,30
2518,132,3,1,1,31,12,23,30,24,00
2519,132,4,1,1,31,12,00,00,07,30
2520,132,4,1,1,31,12,10,30,13,30
2521,132,4,1,1,31,12,23,30,24,00
2522,132,5,1,1,31,12,00,00,07,30
2523,132,5,1,1,31,12,10,30,13,30
2524,132,5,1,1,31,12,23,30,24,00
2525,132,6,1,1,31,12,00,00,07,30
2526,132,6,1,1,31,12,10,30,13,30
2527,132,6,1,1,31,12,23,30,24,00
2528,132,7,1,1,31,12,00,00,07,30
2529,132,7,1,1,31,12,10,30,13,30
2530,132,7,1,1,31,12,23,30,24,00
2531,133,1,1,1,31,12,00,00,07,30
2532,133,1,1,1,31,12,12,00,14,00
2533,133,1,1,1,31,12,15,30,16,30
2534,133,1,1,1,31,12,23,30,24,00
2535,133,2,1,1,31,12,00,00,07,30
2536,133,2,1,1,31,12,12,00,14,00
2537,133,2,1,1,31,12,15,30,16,30
2538,133,2,1,1,31,12,23,30,24,00
2539,133,3,1,1,31,12,00,00,07,30
2540,133,3,1,1,31,12,12,00,14,00
2541,133,3,1,1,31,12,15,30,16,30
2542,133,3,1,1,31,12,23,30,24,00
2543,133,4,1,1,31,12,00,00,07,30
2544,133,4,1,1,31,12,12,00,14,00
2545,133,4,1,1,31,12,15,30,16,30
2546,133,4,1,1,31,12,23,30,24,00
2547,133,5,1,1,31,12,00,00,07,30
2548,133,5,1,1,31,12,12,00,14,00
2549,133,5,1,1,31,12,15,30,16,30
